"DateTime","FullStatusID","Market","Side","Quantity","Price","AvailableBalanceTC","AvailableBalanceMC","TotalBalanceTC","TotalBalanceMC","TotalEquivalentBalanceInMC","NumOfBuyOpenOrders","NumOfSellOpenOrders","TotalBNBBalance"
"2020-07-08 14:43:20","s000afb961","LTCBTC","buy","0.06","0.004821","7.484","0.04699863","7.644","0.04907803","0.085937398","6","3","9.95540477"
"2020-07-08 14:44:03","s000afb962","LTCBTC","sell","0.06","0.004858","7.544","0.04670937","7.704","0.04878877","0.08589123400000001","6","3","9.95528684"
"2020-07-08 16:51:50","s000afc151","LTCBTC","buy","0.06","0.004752","7.544","0.04670937","7.763999999999999","0.04850161","0.085644586","5","4","9.95516948"
"2020-07-08 16:51:50","s000afc151","LTCBTC","sell","0.06","0.004821","7.544","0.04670937","7.763999999999999","0.04850161","0.085644586","5","4","9.95516948"
"2020-07-08 22:42:53","s000afc676","LTCBTC","buy","0.06","0.004787","7.484","0.04671351","7.704","0.04879087","0.08590874200000001","6","4","9.95505024"
"2020-07-09 02:07:42","s000afc978","LTCBTC","sell","0.06","0.004823","7.544","0.04642629","7.763999999999999","0.04850365","0.085700974","6","4","9.9549324"
"2020-07-09 04:45:31","s000afd206","LTCBTC","buy","0.07","0.004717","7.544","0.04642629","7.824","0.04821853","0.08546077","5","5","9.95481257"
"2020-07-09 04:45:31","s000afd206","LTCBTC","sell","0.07","0.004787","7.544","0.04642629","7.824","0.04821853","0.08546077","5","5","9.95481257"
"2020-07-09 07:07:03","s000afd419","LTCBTC","buy","0.07","0.004752","7.474","0.04643119","7.7540000000000004","0.04855362","0.08567201799999999","6","5","9.95467119"
"2020-07-09 08:06:57","s000afd509","LTCBTC","buy","0.06","0.004789","7.474","0.04638793","7.694","0.048843","0.085951162","7","4","9.95455154"
"2020-07-09 08:39:33","s000afd558","LTCBTC","buy","0.06","0.004825","7.474","0.04639207","7.634","0.04913448","0.08622808600000001","8","3","9.95443193"
"2020-07-09 12:13:30","s000afd880","LTCBTC","sell","0.06","0.004864","7.534","0.04610257","7.694","0.04884498","0.085976224","8","3","9.95431158"
"2020-07-09 14:53:52","s000aff119","LTCBTC","buy","0.06","0.004831","7.474","0.04639441","7.634","0.04913682","0.08622279199999999","8","3","9.95419209"
"2020-07-09 16:56:47","s000aff304","LTCBTC","sell","0.06","0.004827","7.594","0.04610455","7.7540000000000004","0.04855962","0.08577882","7","3","9.95395304"
"2020-07-09 21:30:51","s000aff717","LTCBTC","sell","0.06","0.004788","7.604","0.04610455","7.824","0.04822698","0.085383156","6","4","9.95381469"
"2020-07-09 23:32:18","s000aff900","LTCBTC","buy","0.06","0.004754","7.544","0.04639183","7.763999999999999","0.048514260000000003","0.085688292","6","4","9.95369526"
"2020-07-10 10:32:59","s000afg869","LTCBTC","buy","0.06","0.004794","7.544","0.04639621","7.704","0.04880388","0.086006496","7","3","9.95357492"
"2020-07-10 10:32:59","s000afg869","LTCBTC","sell","0.06","0.004865","7.544","0.04639621","7.704","0.04880388","0.086006496","7","3","9.95357492"
"2020-07-10 19:00:15","s000afi298","LTCBTC","sell","0.06","0.004832","7.544","0.04610857","7.763999999999999","0.04851624","0.08574462","7","4","9.95345586"
"2020-07-12 01:51:11","s000afl847","LTCBTC","buy","0.06","0.004798","7.484","0.04639849","7.704","0.04880616","0.08601648","7","4","9.95334186"
"2020-07-12 06:01:51","s000afm223","LTCBTC","buy","0.06","0.004832","7.484","0.04640251","7.644","0.04909806","0.086293764","8","3","9.95323022"
"2020-07-12 15:31:16","s000afm936","LTCBTC","sell","0.06","0.004836","7.604","0.04611259","7.764","0.04852026","0.08578746000000001","7","3","9.95301042"
"2020-07-13 12:19:54","s000afp649","LTCBTC","buy","0.06","0.004803","7.544","0.04640275","7.704","0.04881042","0.08625186","7","3","9.95289879"
"2020-07-13 13:29:36","s000afr658","LTCBTC","buy","0.06","0.004864","7.544","0.04640833","7.643999999999999","0.04910418","0.08636868","8","2","9.95278848"
"2020-07-13 14:21:03","s000afs659","LTCBTC","buy","0.06","0.004832","7.604","0.04611649","7.704","0.04881234","0.086261484","8","2","9.95267964"
"2020-07-13 14:21:03","s000afs659","LTCBTC","sell","0.06","0.004903","7.604","0.04611649","7.704","0.04881234","0.086261484","8","2","9.95267964"
